model,12,24,48,72
cox_ph (tuned),0.8846815834767642,0.8601265067430481,0.8684848484848484,0.7524790236460717
decision_tree (tuned),0.9644701253995575,0.981859410430839,0.9962878787878787,1.0
gradient_boosting (tuned),0.962441603147283,0.9855591359350757,0.9871969696969697,1.0
gradient_boosting_survival (tuned),0.9744897959183674,0.9878267096312209,0.9971212121212122,1.0
random_forest (tuned),0.9486107696090484,0.9833512352309345,0.9918939393939394,0.9999523264683448
random_survival_forest (tuned),0.9643471846569953,0.9749373433583959,0.9824242424242424,0.9960907704042716
